transaction_id,customer_id,amount,hour,merchant_category,country,is_international,device_age_days,account_age_days,transactions_last_hour,transactions_last_24h,distance_from_home_km,card_present,previous_declines_24h,avg_transaction_amount_30d,amount_vs_customer_average,is_new_merchant,fraud
tx_live_00002801,cust_000932,91.7,3,restaurants,US,0,839,2728,3,10,34.63,1,2,21.71,4.223,1,1
tx_live_00002802,cust_007048,1687.02,10,restaurants,US,0,120,2013,0,1,12.19,1,0,162.69,6.0,0,0
tx_live_00002803,cust_001517,37.91,4,groceries,US,0,181,1811,3,9,38.07,1,2,8.48,4.47,0,1
tx_live_00002804,cust_011439,12.63,15,luxury,US,0,209,1771,1,6,86.77,1,0,75.88,0.166,0,0
tx_live_00002805,cust_005688,297.03,19,restaurants,US,0,386,1420,2,5,83.41,0,1,46.0,6.458,0,0
tx_live_00002806,cust_003909,73.93,9,online_retail,US,0,235,1821,2,8,79.01,1,0,77.19,0.958,0,0
tx_live_00002807,cust_005951,1641.14,20,online_retail,US,0,279,900,1,4,37.2,1,0,50.27,6.0,0,0
tx_live_00002808,cust_001177,35.19,11,utilities,US,0,182,567,1,5,23.56,1,0,25.19,1.397,0,0
tx_live_00002809,cust_003526,2445.81,13,restaurants,US,0,394,1519,1,9,37.89,1,0,17.56,6.0,0,0
tx_live_00002810,cust_000570,62.71,2,restaurants,US,0,645,1644,1,9,19.33,1,0,30.16,2.079,0,0
tx_live_00002811,cust_010143,105.25,4,groceries,US,0,174,2309,2,6,46.3,1,0,37.93,2.775,0,0
tx_live_00002812,cust_000210,647.48,17,groceries,US,0,303,1967,1,4,10.43,1,0,25.08,6.0,0,0
tx_live_00002813,cust_001985,2864.91,20,fuel,US,0,197,1631,1,7,8.7,1,0,82.37,6.0,0,0
tx_live_00002814,cust_008846,1026.61,15,travel,US,0,318,900,3,7,22.28,1,0,48.35,6.0,0,0
tx_live_00002815,cust_004912,59.08,2,restaurants,US,0,456,921,3,13,63.86,1,0,189.9,0.311,1,0
tx_live_00002816,cust_003810,1505.06,18,travel,US,0,120,900,0,4,72.8,1,0,34.3,6.0,0,0
tx_live_00002817,cust_010943,1815.06,15,fuel,US,0,243,900,0,4,21.78,1,0,83.84,6.0,0,0
tx_live_00002818,cust_011756,703.26,16,fuel,US,0,373,1911,0,6,13.47,1,0,31.91,6.0,0,0
tx_live_00002819,cust_005093,932.42,17,fuel,US,0,290,900,1,8,83.0,1,0,24.42,6.0,0,0
tx_live_00002820,cust_011650,112.1,16,electronics,US,0,683,1013,1,2,90.14,1,0,43.23,2.593,0,0
tx_live_00002821,cust_001290,160.25,6,electronics,US,0,159,1224,1,8,131.56,1,3,68.51,2.339,0,0
tx_live_00002822,cust_001817,22.28,5,travel,US,0,1094,590,1,14,24.21,1,0,76.18,0.292,0,0
tx_live_00002823,cust_009195,42.58,16,electronics,US,0,407,1955,1,7,19.37,1,0,27.98,1.522,1,0
tx_live_00002824,cust_001072,24.09,18,fuel,US,0,120,1213,0,4,40.98,1,1,52.11,0.462,1,0
tx_live_00002825,cust_008703,205.74,7,luxury,GB,1,395,629,1,12,25.01,0,0,55.06,3.736,0,0
tx_live_00002826,cust_004670,1979.98,14,travel,US,0,287,1685,1,5,6.76,1,0,87.75,6.0,0,0
tx_live_00002827,cust_004174,19.88,14,electronics,US,0,237,1656,1,14,47.6,1,0,91.11,0.218,0,0
tx_live_00002828,cust_001464,1616.11,14,online_retail,US,0,338,900,0,5,40.27,1,0,43.32,6.0,0,0
tx_live_00002829,cust_009205,41.36,1,travel,US,0,558,489,0,4,35.52,1,1,35.83,1.154,1,0
tx_live_00002830,cust_004383,269.61,20,restaurants,US,0,132,423,2,11,63.83,0,0,38.37,7.027,1,0
tx_live_00002831,cust_000893,1340.87,9,restaurants,US,0,239,900,3,8,8.58,1,0,42.31,6.0,0,0
tx_live_00002832,cust_007505,1989.97,19,groceries,US,0,430,900,0,9,8.19,1,0,51.58,6.0,0,0
tx_live_00002833,cust_004504,68.04,3,groceries,US,0,129,1053,2,11,204.27,0,0,63.19,1.077,0,0
tx_live_00002834,cust_006327,1399.4,15,online_retail,US,0,799,1708,2,5,30.52,1,0,87.16,6.0,0,0
tx_live_00002835,cust_008066,60.48,10,groceries,US,0,275,458,1,8,20.48,0,0,195.38,0.31,1,0
tx_live_00002836,cust_004820,83.73,16,restaurants,GB,1,339,1513,2,5,82.67,1,0,68.36,1.225,0,0
tx_live_00002837,cust_006779,68.37,11,groceries,US,0,585,743,3,11,90.04,1,0,20.16,3.392,0,0
tx_live_00002838,cust_007565,769.24,12,online_retail,US,0,120,1627,1,6,23.2,1,0,63.51,6.0,0,0
tx_live_00002839,cust_003621,79.02,7,online_retail,DE,1,584,1468,0,7,62.73,1,0,267.84,0.295,0,0
tx_live_00002840,cust_004882,1344.48,16,online_retail,US,0,420,1325,0,5,47.11,1,0,78.19,6.0,0,0
tx_live_00002841,cust_011002,82.17,15,restaurants,US,0,258,1179,1,9,3.81,1,0,150.86,0.545,0,0
tx_live_00002842,cust_009083,56.77,11,restaurants,US,0,493,1010,1,8,9.74,1,0,22.05,2.574,0,0
tx_live_00002843,cust_006662,51.51,6,groceries,US,0,242,1083,0,5,88.85,1,0,30.06,1.714,0,0
tx_live_00002844,cust_007159,1140.07,10,online_retail,US,0,331,900,1,3,18.63,1,0,62.45,6.0,0,0
tx_live_00002845,cust_011689,593.96,16,groceries,US,0,442,1301,0,7,6.1,1,0,39.25,6.0,0,0
tx_live_00002846,cust_003777,266.09,9,groceries,US,0,773,851,1,5,96.33,1,0,12.07,22.047,0,0
tx_live_00002847,cust_000894,1524.6,15,groceries,US,0,240,900,0,6,23.07,1,0,21.49,6.0,0,0
tx_live_00002848,cust_006721,63.56,13,groceries,US,0,665,558,1,4,70.55,1,0,15.77,4.031,0,0
tx_live_00002849,cust_004901,2315.82,16,restaurants,US,0,516,1071,1,4,23.27,1,0,35.85,6.0,0,0
tx_live_00002850,cust_011054,16.22,3,restaurants,US,0,288,914,1,10,115.98,1,0,81.76,0.198,0,0
tx_live_00002851,cust_004274,1201.36,19,online_retail,US,0,155,1055,1,7,13.3,1,0,19.67,6.0,0,0
tx_live_00002852,cust_007091,21.51,5,groceries,GB,1,201,2149,1,12,37.3,1,1,50.91,0.422,0,0
tx_live_00002853,cust_007655,2578.45,20,groceries,US,0,120,900,1,8,25.31,1,0,27.61,6.0,0,0
tx_live_00002854,cust_001674,934.52,19,online_retail,US,0,237,1461,1,5,63.6,1,0,52.02,6.0,0,0
tx_live_00002855,cust_006166,95.02,6,electronics,GB,1,584,695,3,6,49.87,0,0,68.88,1.38,0,0
tx_live_00002856,cust_010362,863.48,14,groceries,US,0,120,900,1,4,6.8,1,0,20.82,6.0,0,0
tx_live_00002857,cust_010728,974.36,11,groceries,US,0,864,1153,0,8,22.35,1,0,93.01,6.0,0,0
tx_live_00002858,cust_005544,1163.4,19,utilities,US,0,258,1334,1,3,21.51,1,0,28.24,6.0,0,0
tx_live_00002859,cust_009692,195.87,15,utilities,DE,1,130,591,0,6,92.77,1,0,37.13,5.275,0,0
tx_live_00002860,cust_001263,102.72,7,electronics,US,0,253,2141,2,9,41.37,1,1,37.57,2.734,0,0
tx_live_00002861,cust_004530,235.07,12,online_retail,CA,1,311,1067,2,8,76.49,1,0,150.05,1.567,0,0
tx_live_00002862,cust_001058,51.1,23,groceries,DE,1,511,654,1,8,4.7,1,0,48.4,1.056,1,0
tx_live_00002863,cust_011635,78.65,1,electronics,US,0,422,422,1,6,22.13,1,0,41.35,1.902,1,0
tx_live_00002864,cust_008876,103.09,6,groceries,US,0,1020,899,1,3,42.4,1,0,17.6,5.856,1,0
tx_live_00002865,cust_005948,2687.58,15,fuel,US,0,356,1265,2,7,56.67,1,0,93.34,6.0,0,0
tx_live_00002866,cust_000549,1319.76,13,travel,US,0,384,1402,0,7,43.09,1,0,42.44,6.0,0,0
tx_live_00002867,cust_007831,1090.39,19,online_retail,US,0,140,900,1,4,9.01,1,0,36.71,6.0,0,0
tx_live_00002868,cust_002897,32.73,12,online_retail,US,0,280,1522,3,6,91.71,0,0,37.86,0.864,0,0
tx_live_00002869,cust_001171,72.39,15,online_retail,US,0,591,1179,1,5,82.47,1,0,135.67,0.534,1,0
tx_live_00002870,cust_005587,630.76,15,utilities,US,0,374,1372,0,3,38.98,1,0,50.48,6.0,0,0
tx_live_00002871,cust_001951,1374.07,17,utilities,US,0,475,1293,0,5,12.47,1,0,89.32,6.0,0,0
tx_live_00002872,cust_007256,897.9,20,restaurants,US,0,249,900,0,4,26.17,1,0,80.42,6.0,0,0
tx_live_00002873,cust_006799,1060.38,13,travel,US,0,133,900,1,3,10.15,1,0,81.84,6.0,0,0
tx_live_00002874,cust_003960,22.03,22,electronics,US,0,312,2232,1,5,58.28,0,0,62.24,0.354,0,0
tx_live_00002875,cust_011352,610.73,1,fuel,US,0,567,863,2,14,79.02,0,0,37.98,16.079,0,0
tx_live_00002876,cust_005074,633.11,20,restaurants,US,0,130,900,0,8,76.35,1,0,74.96,6.0,0,0
tx_live_00002877,cust_009898,1953.24,16,travel,US,0,236,1022,2,8,14.93,1,0,48.99,6.0,0,0
tx_live_00002878,cust_009027,59.62,17,restaurants,US,0,230,2135,1,7,65.4,1,1,121.76,0.49,0,0
tx_live_00002879,cust_009332,1044.04,18,restaurants,US,0,255,2328,1,5,8.69,1,0,147.52,6.0,0,0
tx_live_00002880,cust_011400,1453.21,11,restaurants,US,0,280,1993,0,6,12.57,1,0,10.8,6.0,0,0
tx_live_00002881,cust_009702,1342.91,17,online_retail,US,0,217,2705,2,6,2.89,1,0,121.6,6.0,0,0
tx_live_00002882,cust_009919,139.94,5,online_retail,US,0,517,813,2,9,64.51,0,0,28.11,4.979,0,0
tx_live_00002883,cust_003530,15.81,3,fuel,CA,1,380,408,1,15,16.9,1,0,103.18,0.153,0,0
tx_live_00002884,cust_005333,30.28,7,luxury,GB,1,143,1792,2,16,87.45,1,1,47.13,0.642,0,0
tx_live_00002885,cust_005288,3039.92,17,utilities,US,0,473,1025,3,8,7.1,1,0,71.36,6.0,0,0
tx_live_00002886,cust_002361,21.95,1,travel,CA,1,344,1016,1,5,70.38,1,1,79.08,0.278,0,0
tx_live_00002887,cust_010130,1197.31,11,electronics,US,0,120,900,2,6,60.81,1,0,59.09,6.0,0,0
tx_live_00002888,cust_005447,1658.26,13,online_retail,US,0,120,981,1,5,50.96,1,0,50.14,6.0,0,0
tx_live_00002889,cust_002739,123.22,1,groceries,US,0,562,756,3,11,14.52,0,0,60.23,2.046,0,0
tx_live_00002890,cust_008343,2855.87,18,fuel,US,0,258,1513,0,5,36.29,1,0,47.72,6.0,0,0
tx_live_00002891,cust_007026,45.13,2,travel,GB,1,685,1403,0,9,11.37,0,0,15.96,2.827,0,0
tx_live_00002892,cust_009403,1836.88,10,electronics,US,0,441,900,0,8,15.1,1,0,85.2,6.0,0,0
tx_live_00002893,cust_002971,787.55,17,groceries,US,0,288,900,1,7,8.28,1,0,15.01,6.0,0,0
tx_live_00002894,cust_005197,1728.0,10,groceries,US,0,385,1562,1,7,12.91,1,0,13.17,6.0,0,0
tx_live_00002895,cust_001512,105.29,7,fuel,CA,1,255,530,1,5,3.45,0,0,22.34,4.713,0,0
tx_live_00002896,cust_006867,569.71,10,fuel,US,0,249,900,1,4,30.06,1,0,92.71,6.0,0,0
tx_live_00002897,cust_004345,222.87,18,electronics,CA,1,361,596,3,11,19.59,0,0,102.25,2.18,0,0
tx_live_00002898,cust_006158,80.24,9,fuel,US,0,462,952,0,9,144.51,1,1,117.46,0.683,0,0
tx_live_00002899,cust_003856,10.94,3,restaurants,DE,1,188,984,2,9,55.9,0,0,51.35,0.213,0,0
tx_live_00002900,cust_007301,1187.87,14,groceries,US,0,692,1453,0,6,7.28,1,0,106.39,6.0,0,0
tx_live_00002901,cust_007785,1526.06,10,groceries,US,0,131,900,0,1,1.2,1,0,40.3,6.0,0,0
tx_live_00002902,cust_007741,810.27,18,restaurants,US,0,171,1881,0,8,28.69,1,0,13.61,6.0,0,0
tx_live_00002903,cust_001414,1059.63,12,travel,US,0,653,1097,0,4,17.94,1,0,54.51,6.0,0,0
tx_live_00002904,cust_000591,1374.88,17,fuel,US,0,848,1648,1,6,21.0,1,0,40.46,6.0,0,0
tx_live_00002905,cust_009750,433.17,15,luxury,US,0,179,1277,0,8,17.39,1,0,38.51,6.0,0,0
tx_live_00002906,cust_002680,58.36,5,electronics,US,0,486,1045,1,7,77.44,1,0,38.42,1.519,0,0
tx_live_00002907,cust_004493,39.93,15,travel,MX,1,68,788,2,7,42.5,0,0,37.97,1.052,0,0
tx_live_00002908,cust_002270,229.47,19,fuel,US,0,351,1489,3,11,41.78,1,0,165.46,1.387,0,0
tx_live_00002909,cust_003967,74.57,4,fuel,US,0,126,1114,2,8,16.07,0,0,271.83,0.274,0,0
tx_live_00002910,cust_000741,28.91,9,online_retail,US,0,996,1646,1,6,71.76,1,0,74.19,0.39,0,0
tx_live_00002911,cust_007049,41.41,8,fuel,CA,1,272,612,0,7,81.11,0,0,29.49,1.404,0,0
tx_live_00002912,cust_007081,768.17,16,groceries,US,0,637,2073,3,7,21.15,1,0,36.28,6.0,0,0
tx_live_00002913,cust_011493,17.11,7,online_retail,US,0,242,1569,2,5,6.82,0,0,16.39,1.044,0,0
tx_live_00002914,cust_000441,1020.89,11,fuel,US,0,346,900,2,6,12.01,1,0,107.25,6.0,0,0
tx_live_00002915,cust_006725,203.64,20,groceries,US,0,152,1275,2,7,33.33,1,0,55.7,3.656,0,0
tx_live_00002916,cust_011675,937.84,13,restaurants,US,0,361,1131,2,9,23.72,1,0,162.31,5.778,0,0
tx_live_00002917,cust_003596,43.29,15,groceries,US,0,196,787,2,11,64.18,0,1,32.71,1.323,0,0
tx_live_00002918,cust_005079,188.78,19,restaurants,US,0,362,779,1,10,25.46,1,0,68.98,2.737,0,0
tx_live_00002919,cust_011893,1566.55,12,fuel,US,0,241,1828,1,3,6.39,1,0,84.08,6.0,0,0
tx_live_00002920,cust_007289,8.65,14,online_retail,CA,1,398,199,0,8,30.81,1,0,19.59,0.441,0,0
tx_live_00002921,cust_000978,1143.76,20,travel,US,0,120,1227,3,9,73.82,1,0,19.46,6.0,0,0
tx_live_00002922,cust_003990,26.72,4,fuel,US,0,32,1651,1,14,77.53,1,0,33.49,0.798,0,0
tx_live_00002923,cust_008207,517.34,19,utilities,US,0,254,2264,0,10,16.02,1,0,82.86,6.244,1,0
tx_live_00002924,cust_009746,2271.4,18,online_retail,US,0,403,900,1,2,19.47,1,0,21.96,6.0,0,0
tx_live_00002925,cust_008252,70.17,21,fuel,US,0,113,759,0,8,23.36,1,0,51.64,1.359,0,0
tx_live_00002926,cust_007894,55.32,5,online_retail,US,0,268,1280,0,7,159.44,1,1,84.7,0.653,0,0
tx_live_00002927,cust_005740,39.31,9,travel,US,0,216,446,3,9,86.37,1,1,35.31,1.113,0,0
tx_live_00002928,cust_004669,22.9,18,utilities,BR,1,161,770,0,6,5.5,1,0,26.06,0.879,0,0
tx_live_00002929,cust_007911,49.7,11,fuel,US,0,575,650,1,4,31.43,0,0,67.09,0.741,0,0
tx_live_00002930,cust_007024,18.63,9,groceries,US,0,512,802,1,4,66.13,1,0,127.42,0.146,1,0
tx_live_00002931,cust_009381,1538.49,18,groceries,US,0,359,952,1,4,7.22,1,0,99.83,6.0,0,0
tx_live_00002932,cust_007636,896.87,10,groceries,US,0,643,900,0,3,18.3,1,0,69.79,6.0,0,0
tx_live_00002933,cust_007130,94.7,22,fuel,US,0,197,679,2,10,61.32,0,0,115.32,0.821,0,0
tx_live_00002934,cust_007772,464.79,19,groceries,CA,1,397,1648,2,5,51.22,1,0,61.33,7.578,0,0
tx_live_00002935,cust_005216,1993.5,9,restaurants,US,0,128,1571,2,5,36.55,1,0,60.8,6.0,0,0
tx_live_00002936,cust_001611,3333.13,20,utilities,US,0,131,1737,0,6,43.95,1,0,23.49,6.0,0,0
tx_live_00002937,cust_001368,1225.59,20,online_retail,US,0,503,1189,0,2,20.82,1,0,135.52,6.0,0,0
tx_live_00002938,cust_009754,1174.57,18,restaurants,US,0,1242,2875,1,5,43.8,1,0,29.06,6.0,0,0
tx_live_00002939,cust_001294,1101.93,15,groceries,US,0,462,2253,3,9,14.83,1,0,27.38,6.0,0,0
tx_live_00002940,cust_002203,100.9,23,travel,CA,1,397,1014,3,11,97.49,0,0,10.95,9.218,0,1
tx_live_00002941,cust_009453,51.83,12,fuel,US,0,289,1857,1,7,61.61,1,2,61.81,0.839,0,0
tx_live_00002942,cust_007836,68.44,23,restaurants,CA,1,211,615,0,6,53.82,0,0,307.21,0.223,0,0
tx_live_00002943,cust_001023,1271.35,9,online_retail,US,0,247,900,0,9,11.6,1,0,59.33,6.0,0,0
tx_live_00002944,cust_006740,1579.54,17,online_retail,US,0,898,967,3,5,51.62,1,0,18.31,6.0,0,0
tx_live_00002945,cust_004780,176.64,8,online_retail,CA,1,211,1913,2,10,73.64,1,0,89.35,1.977,1,0
tx_live_00002946,cust_000480,1069.65,5,fuel,US,0,582,886,1,6,12.41,1,0,46.2,23.152,0,0
tx_live_00002947,cust_000380,984.59,9,groceries,US,0,120,900,2,6,4.36,1,0,11.61,6.0,0,0
tx_live_00002948,cust_005802,2155.35,13,restaurants,US,0,360,900,0,5,29.5,1,0,20.36,6.0,0,0
tx_live_00002949,cust_000763,55.47,18,fuel,US,0,114,438,2,9,51.15,0,1,55.87,0.993,1,0
tx_live_00002950,cust_005999,80.94,17,groceries,CA,1,149,1794,1,10,48.31,0,0,96.24,0.841,0,0
tx_live_00002951,cust_010477,1381.33,11,travel,US,0,238,1313,1,3,96.31,1,0,15.55,6.0,0,0
tx_live_00002952,cust_005393,1440.91,13,groceries,US,0,120,900,1,3,24.46,1,0,81.45,6.0,0,0
tx_live_00002953,cust_006719,2395.41,18,utilities,US,0,218,1014,0,0,10.48,1,0,30.55,6.0,0,0
tx_live_00002954,cust_010904,1749.86,17,travel,US,0,176,1043,1,2,5.11,1,0,14.26,6.0,0,0
tx_live_00002955,cust_000715,156.82,18,electronics,US,0,564,1017,2,7,10.74,1,2,79.35,1.976,0,0
tx_live_00002956,cust_007267,2232.62,9,electronics,US,0,404,900,3,5,32.56,1,0,54.89,6.0,0,0
tx_live_00002957,cust_005181,1744.74,11,online_retail,US,0,249,2292,0,1,31.44,1,0,56.56,6.0,0,0
tx_live_00002958,cust_005433,752.04,7,groceries,US,0,245,1725,2,6,35.36,1,0,23.78,31.63,0,0
tx_live_00002959,cust_008394,48.49,2,electronics,US,0,159,312,3,9,100.37,0,0,155.55,0.312,1,0
tx_live_00002960,cust_006969,929.43,17,groceries,US,0,336,2036,3,10,13.74,1,0,21.08,6.0,0,0
tx_live_00002961,cust_011586,623.35,14,groceries,CA,1,507,2256,0,4,65.22,1,0,28.38,21.963,1,0
tx_live_00002962,cust_010035,57.75,2,restaurants,CA,1,329,1158,0,7,117.92,1,0,117.79,0.49,0,0
tx_live_00002963,cust_003191,1554.53,12,online_retail,US,0,206,1165,0,4,10.89,1,0,81.32,6.0,0,0
tx_live_00002964,cust_006075,9.16,10,fuel,US,0,379,1353,1,11,59.98,1,0,17.5,0.523,0,0
tx_live_00002965,cust_009132,126.28,22,online_retail,US,0,204,1224,3,10,44.13,1,0,65.46,1.929,0,0
tx_live_00002966,cust_001088,1705.13,16,online_retail,US,0,407,1280,0,4,18.06,1,0,45.31,6.0,0,0
tx_live_00002967,cust_001898,11.58,7,electronics,JP,1,301,662,4,16,94.87,0,0,18.51,0.626,0,0
tx_live_00002968,cust_006129,1480.32,18,fuel,US,0,352,1111,1,7,14.0,1,0,112.64,6.0,0,0
tx_live_00002969,cust_006855,982.07,15,fuel,US,0,178,900,1,7,12.17,1,0,35.0,6.0,0,0
tx_live_00002970,cust_005165,514.52,13,utilities,US,0,221,1324,3,6,4.6,1,0,25.14,6.0,0,0
tx_live_00002971,cust_010403,653.35,19,utilities,US,0,258,1793,1,5,32.31,1,0,52.32,6.0,0,0
tx_live_00002972,cust_005546,677.24,17,electronics,US,0,205,900,1,7,38.75,1,0,32.38,6.0,0,0
tx_live_00002973,cust_010276,292.4,22,fuel,US,0,262,1227,2,7,6.85,1,0,23.15,12.633,0,0
tx_live_00002974,cust_008817,12.35,19,restaurants,CA,1,156,1908,1,5,78.51,1,2,130.94,0.094,0,0
tx_live_00002975,cust_007790,2897.81,18,utilities,US,0,657,1365,0,5,18.11,1,0,16.27,6.0,0,0
tx_live_00002976,cust_001828,1480.76,18,electronics,US,0,175,1296,3,8,22.09,1,0,40.13,6.0,0,0
tx_live_00002977,cust_002761,14.34,1,online_retail,JP,1,193,1809,0,5,90.91,0,0,31.26,0.459,0,0
tx_live_00002978,cust_002166,55.65,6,groceries,US,0,577,1938,1,13,30.57,1,0,26.68,2.086,0,0
tx_live_00002979,cust_010916,911.21,12,fuel,US,0,882,900,0,1,5.48,1,0,36.11,6.0,0,0
tx_live_00002980,cust_002833,2697.34,14,luxury,US,0,269,1221,0,3,12.25,1,0,43.51,6.0,0,0
tx_live_00002981,cust_004687,1220.28,19,restaurants,US,0,330,900,0,6,13.81,1,0,26.17,6.0,0,0
tx_live_00002982,cust_001640,1221.74,12,online_retail,US,0,341,900,0,2,46.6,1,0,38.74,6.0,0,0
tx_live_00002983,cust_010225,206.09,7,groceries,US,0,304,944,2,7,70.44,1,0,80.29,2.567,0,0
tx_live_00002984,cust_002770,825.94,9,online_retail,US,0,307,1501,0,6,11.03,1,0,32.99,6.0,0,0
tx_live_00002985,cust_009859,3222.15,13,online_retail,US,0,176,1298,2,7,10.47,1,0,73.51,6.0,0,0
tx_live_00002986,cust_001664,75.78,8,restaurants,US,0,509,262,1,6,31.78,1,0,26.78,2.83,0,0
tx_live_00002987,cust_010349,2148.03,12,electronics,US,0,180,900,1,5,10.09,1,0,145.58,6.0,0,0
tx_live_00002988,cust_005655,53.21,20,travel,DE,1,301,1432,4,10,36.1,1,0,105.3,0.505,0,0
tx_live_00002989,cust_011809,29.75,14,fuel,CA,1,428,1420,0,9,19.1,1,0,69.76,0.426,0,0
tx_live_00002990,cust_008015,1256.49,9,travel,US,0,300,900,0,4,2.84,1,0,25.16,6.0,0,0
tx_live_00002991,cust_007514,879.82,11,luxury,US,0,341,1108,0,9,6.58,1,0,74.56,6.0,0,0
tx_live_00002992,cust_005898,1381.41,16,travel,US,0,609,1837,1,5,12.61,1,0,44.68,6.0,0,0
tx_live_00002993,cust_010128,191.28,10,electronics,JP,1,541,1017,3,13,20.01,0,0,27.58,6.934,0,1
tx_live_00002994,cust_001915,118.48,17,fuel,DE,1,74,1058,2,13,17.63,1,1,101.65,1.166,0,0
tx_live_00002995,cust_004665,4954.34,16,online_retail,US,0,185,1361,0,8,27.71,1,0,28.69,6.0,0,0
tx_live_00002996,cust_010251,117.86,3,groceries,US,0,434,1803,0,7,13.57,1,0,42.46,2.776,0,0
tx_live_00002997,cust_009146,2383.93,14,restaurants,US,0,386,1661,1,8,5.9,1,0,25.31,6.0,0,0
tx_live_00002998,cust_006121,1248.33,11,restaurants,US,0,175,900,0,3,22.81,1,0,37.5,6.0,0,0
tx_live_00002999,cust_000646,23.3,1,fuel,US,0,286,897,3,9,15.5,1,0,38.41,0.607,0,0
tx_live_00003000,cust_002098,1370.6,10,travel,US,0,392,900,1,4,14.96,1,0,30.18,6.0,0,0
tx_live_00003001,cust_005642,2841.18,14,electronics,US,0,171,2566,0,2,33.5,1,0,44.2,6.0,0,0
tx_live_00003002,cust_005730,9.44,3,online_retail,CA,1,351,1120,2,9,50.98,1,0,156.2,0.06,0,0
tx_live_00003003,cust_005360,53.81,7,groceries,DE,1,109,1150,2,11,69.41,1,2,32.14,1.674,0,0
tx_live_00003004,cust_001890,77.69,6,online_retail,US,0,326,739,0,5,35.0,0,0,36.47,2.13,0,0
tx_live_00003005,cust_006137,152.52,0,fuel,US,0,522,461,2,11,66.24,0,0,10.07,15.139,0,0
tx_live_00003006,cust_005042,148.83,4,fuel,US,0,276,126,1,5,71.39,0,2,8.89,16.746,0,1
tx_live_00003007,cust_004077,32.17,21,groceries,CA,1,512,1083,3,6,10.5,0,1,66.24,0.486,0,0
tx_live_00003008,cust_001633,1073.42,9,fuel,US,0,498,900,2,7,10.95,1,0,37.96,6.0,0,0
tx_live_00003009,cust_006899,160.15,22,restaurants,CA,1,45,531,2,8,138.74,1,1,47.04,3.404,0,0
tx_live_00003010,cust_010575,29.74,7,online_retail,US,0,773,705,2,9,6.87,1,0,27.47,1.083,0,0
tx_live_00003011,cust_008227,1340.43,10,online_retail,US,0,432,900,1,7,7.87,1,0,51.87,6.0,0,0
tx_live_00003012,cust_006635,50.71,6,travel,US,0,271,660,1,5,18.09,1,0,60.82,0.834,0,0
tx_live_00003013,cust_003325,878.89,12,groceries,US,0,120,1312,0,5,7.29,1,0,102.52,6.0,0,0
tx_live_00003014,cust_000472,9.28,12,luxury,GB,1,560,822,0,4,24.22,0,0,37.82,0.245,0,0
tx_live_00003015,cust_006015,130.27,19,groceries,CA,1,334,878,1,6,47.32,0,1,76.85,1.695,1,0
tx_live_00003016,cust_009726,58.74,1,online_retail,US,0,179,1901,2,9,42.57,1,0,44.58,1.318,0,0
tx_live_00003017,cust_003229,147.06,21,restaurants,CA,1,193,1100,2,9,82.48,1,0,23.6,6.231,0,0
tx_live_00003018,cust_001921,654.15,14,groceries,US,0,227,900,0,3,0.95,1,0,33.36,6.0,0,0
tx_live_00003019,cust_002023,151.9,5,electronics,US,0,229,1151,0,9,87.83,1,0,14.18,10.714,0,0
tx_live_00003020,cust_003345,156.97,7,travel,US,0,486,756,2,8,32.72,1,0,92.46,1.698,0,0
tx_live_00003021,cust_003252,1534.53,18,restaurants,US,0,291,1802,1,5,7.2,1,0,33.03,6.0,0,0
tx_live_00003022,cust_004807,1949.09,11,electronics,US,0,141,900,0,4,7.14,1,0,20.12,6.0,0,0
tx_live_00003023,cust_001989,1598.17,16,groceries,US,0,165,900,1,1,20.16,1,0,99.96,6.0,0,0
tx_live_00003024,cust_009317,11.0,12,electronics,CA,1,868,1489,0,5,68.55,0,1,33.03,0.333,0,0
tx_live_00003025,cust_000120,1068.02,16,utilities,US,0,376,1559,2,4,15.4,1,0,27.83,6.0,0,0
tx_live_00003026,cust_009310,2120.24,11,groceries,US,0,184,900,1,5,26.17,1,0,13.04,6.0,0,0
tx_live_00003027,cust_003175,881.62,10,online_retail,US,0,625,900,1,6,23.41,1,0,92.1,6.0,0,0
tx_live_00003028,cust_005429,91.45,18,travel,GB,1,90,2922,1,5,39.09,1,0,94.78,0.965,0,0
tx_live_00003029,cust_011113,50.32,18,fuel,CA,1,557,1385,3,11,11.75,1,0,153.6,0.328,0,0
tx_live_00003030,cust_006145,195.41,3,online_retail,US,0,480,1237,1,10,55.17,0,0,115.92,1.686,0,0
tx_live_00003031,cust_003652,57.39,19,travel,US,0,251,855,4,10,8.97,1,0,51.43,1.116,0,0
tx_live_00003032,cust_002629,1625.96,16,travel,US,0,792,900,1,5,42.21,1,0,52.01,6.0,0,0
tx_live_00003033,cust_005907,8.45,3,groceries,US,0,268,1304,1,10,27.51,1,0,45.67,0.185,0,0
tx_live_00003034,cust_005325,37.54,18,electronics,US,0,82,396,1,9,74.33,0,0,46.98,0.799,0,0
tx_live_00003035,cust_005388,1675.87,10,groceries,US,0,423,900,3,5,32.47,1,0,121.95,6.0,0,0
tx_live_00003036,cust_002947,2160.4,12,restaurants,US,0,261,900,0,5,19.8,1,0,32.41,6.0,0,0
tx_live_00003037,cust_002585,468.58,15,utilities,US,0,266,1291,2,10,13.11,1,0,73.95,6.0,0,0
tx_live_00003038,cust_001176,74.62,21,utilities,US,0,249,479,0,2,63.0,0,0,98.21,0.76,0,0
