transaction_id,customer_id,amount,hour,merchant_category,country,is_international,device_age_days,account_age_days,transactions_last_hour,transactions_last_24h,distance_from_home_km,card_present,previous_declines_24h,avg_transaction_amount_30d,amount_vs_customer_average,is_new_merchant,fraud
tx_train_00017860,cust_003645,10.79,8,electronics,US,0,142,1913,0,4,19.3,0,0,36.59,0.295,0,0
tx_train_00017861,cust_010367,84.1,2,travel,US,0,466,1324,1,6,14.72,1,0,22.21,3.787,0,0
tx_train_00017862,cust_007614,110.61,19,restaurants,US,0,175,989,1,8,25.16,1,0,66.76,1.657,1,0
tx_train_00017863,cust_007287,428.33,22,groceries,US,0,359,961,0,3,51.81,1,2,23.74,18.04,1,1
tx_train_00017864,cust_004218,17.6,23,restaurants,DE,1,249,432,0,10,42.97,1,0,104.25,0.169,0,0
tx_train_00017865,cust_007084,138.45,0,travel,US,0,287,752,2,12,20.44,0,1,25.95,5.336,0,1
tx_train_00017866,cust_005133,175.36,10,groceries,US,0,324,845,1,5,57.88,1,0,27.8,6.309,0,0
tx_train_00017867,cust_002100,112.13,8,restaurants,US,0,376,903,0,6,101.38,1,1,39.29,2.854,1,0
tx_train_00017868,cust_009315,24.37,8,utilities,US,0,584,1313,0,5,67.19,1,1,36.15,0.674,0,0
tx_train_00017869,cust_001591,22.99,9,groceries,US,0,189,589,1,8,41.45,0,0,27.77,0.828,0,0
tx_train_00017870,cust_001403,73.49,0,restaurants,US,0,505,2108,1,6,130.38,1,0,43.29,1.698,0,0
tx_train_00017871,cust_009786,72.98,11,groceries,US,0,452,905,2,7,26.24,1,0,63.63,1.147,0,0
tx_train_00017872,cust_009797,38.11,1,groceries,US,0,157,1073,2,9,89.85,1,0,31.0,1.229,0,0
tx_train_00017873,cust_004367,242.65,5,groceries,MX,1,458,911,1,4,68.46,1,0,52.14,4.654,0,0
tx_train_00017874,cust_006734,44.67,17,groceries,US,0,255,349,3,16,58.48,1,0,77.25,0.578,0,0
tx_train_00017875,cust_009288,10.04,2,electronics,US,0,333,1232,1,15,73.17,1,0,39.98,0.251,0,0
tx_train_00017876,cust_000030,53.3,16,restaurants,CA,1,138,1305,0,3,99.31,1,1,25.59,2.083,0,0
tx_train_00017877,cust_007192,107.8,20,online_retail,CA,1,106,1089,1,6,89.59,1,0,99.28,1.086,0,0
tx_train_00017878,cust_009697,93.87,23,groceries,US,0,213,1085,2,10,70.37,1,0,34.97,2.684,0,0
tx_train_00017879,cust_011976,93.15,15,electronics,US,0,315,1783,3,10,32.65,0,0,34.62,2.69,1,0
tx_train_00017880,cust_005991,297.08,21,groceries,US,0,224,1756,1,6,22.74,1,0,66.77,4.449,1,0
tx_train_00017881,cust_005126,21.87,11,fuel,US,0,265,1965,2,12,38.46,1,0,27.72,0.789,0,0
tx_train_00017882,cust_004947,43.65,21,travel,US,0,342,1965,2,9,8.43,1,0,21.09,2.069,0,0
tx_train_00017883,cust_011266,312.64,18,online_retail,GB,1,588,606,0,7,51.52,0,0,103.13,3.031,0,0
tx_train_00017884,cust_007785,9.32,22,groceries,US,0,203,2354,1,8,86.68,0,1,23.74,0.393,0,0
tx_train_00017885,cust_008981,63.2,21,fuel,US,0,189,1055,4,11,40.59,1,0,30.67,2.061,0,0
tx_train_00017886,cust_006716,227.9,16,online_retail,US,0,204,643,3,9,70.73,0,0,15.8,14.422,0,0
tx_train_00017887,cust_000766,224.53,5,restaurants,CA,1,149,1532,0,8,25.43,1,0,38.03,5.904,0,0
tx_train_00017888,cust_010940,129.04,1,restaurants,US,0,284,440,0,6,35.4,1,0,41.48,3.111,0,0
tx_train_00017889,cust_002539,132.35,7,restaurants,CA,1,397,2112,0,6,51.74,1,0,52.14,2.538,0,0
tx_train_00017890,cust_007481,23.55,7,online_retail,CA,1,345,1388,1,9,84.76,1,0,96.05,0.245,0,0
tx_train_00017891,cust_006541,263.27,22,fuel,US,0,86,1312,2,13,22.48,0,0,44.97,5.854,1,0
tx_train_00017892,cust_003999,20.08,0,fuel,US,0,340,1203,0,5,3.58,1,0,60.05,0.334,0,0
tx_train_00017893,cust_005897,21.32,13,groceries,FR,1,65,617,1,7,125.33,1,0,50.76,0.42,0,0
tx_train_00017894,cust_004311,98.29,23,utilities,CA,1,353,2011,2,5,70.56,1,0,60.44,1.626,0,0
tx_train_00017895,cust_007358,40.73,6,online_retail,US,0,166,466,0,6,43.52,0,0,44.65,0.912,1,0
tx_train_00017896,cust_000467,82.0,13,restaurants,US,0,372,1128,0,8,68.87,1,0,16.46,4.982,1,0
tx_train_00017897,cust_005219,102.59,3,fuel,US,0,163,1489,2,5,40.15,1,0,73.27,1.4,1,0
tx_train_00017898,cust_001112,394.69,10,fuel,CA,1,221,2138,0,8,24.78,1,1,33.11,11.921,0,0
tx_train_00017899,cust_002186,102.9,23,groceries,DE,1,60,2044,2,9,58.4,1,0,12.93,7.956,0,0
tx_train_00017900,cust_007605,35.93,16,restaurants,US,0,61,1085,0,8,49.86,1,0,59.95,0.599,0,0
tx_train_00017901,cust_000520,131.17,12,restaurants,US,0,290,1286,0,7,36.79,1,0,5.55,23.642,0,0
tx_train_00017902,cust_002881,29.03,23,restaurants,US,0,254,719,3,9,0.88,1,0,32.99,0.88,0,0
tx_train_00017903,cust_008620,166.19,20,groceries,US,0,600,888,1,9,4.54,1,2,81.38,2.042,0,0
tx_train_00017904,cust_008759,71.14,6,groceries,US,0,187,1682,0,11,146.12,1,0,69.01,1.031,0,0
tx_train_00017905,cust_011174,99.54,15,groceries,US,0,557,1664,1,10,12.9,0,0,58.66,1.697,0,0
tx_train_00017906,cust_002156,11.24,15,restaurants,US,0,106,1346,1,9,16.99,0,0,94.57,0.119,0,0
tx_train_00017907,cust_005051,7.02,10,travel,US,0,176,1163,1,10,2.56,0,1,35.7,0.197,0,0
tx_train_00017908,cust_004526,14.86,4,online_retail,US,0,421,967,0,9,46.09,1,0,26.64,0.558,0,0
tx_train_00017909,cust_004478,382.13,20,utilities,US,0,582,260,0,5,24.05,0,0,17.94,21.303,0,0
tx_train_00017910,cust_001921,21.15,3,fuel,GB,1,62,1212,1,10,74.78,1,1,132.85,0.159,1,0
tx_train_00017911,cust_002805,138.7,8,electronics,US,0,1138,1350,0,11,54.86,0,0,37.93,3.656,0,0
tx_train_00017912,cust_008234,35.1,5,fuel,US,0,921,1885,0,7,84.13,0,0,27.59,1.272,0,0
tx_train_00017913,cust_000851,52.46,18,electronics,CA,1,426,1204,2,8,59.61,1,2,18.47,2.84,0,0
tx_train_00017914,cust_000756,63.77,2,travel,US,0,182,2089,2,7,13.36,1,0,123.23,0.517,1,0
tx_train_00017915,cust_005469,345.08,10,groceries,US,0,573,1284,0,6,42.45,0,0,64.31,5.366,0,0
tx_train_00017916,cust_010068,119.64,20,electronics,US,0,137,437,0,5,21.59,1,0,32.54,3.677,0,0
tx_train_00017917,cust_001905,98.01,21,utilities,US,0,327,517,2,6,8.79,0,0,179.31,0.547,0,0
tx_train_00017918,cust_007587,243.89,4,restaurants,US,0,416,1064,1,11,51.49,1,0,40.95,5.956,0,0
tx_train_00017919,cust_000564,35.4,12,online_retail,US,0,728,1175,3,7,35.85,0,0,35.37,1.001,0,0
tx_train_00017920,cust_002886,194.09,11,electronics,GB,1,430,1059,6,13,45.22,0,2,27.56,7.043,0,1
tx_train_00017921,cust_000696,164.24,7,electronics,GB,1,158,698,2,15,16.86,0,0,84.8,1.937,0,0
tx_train_00017922,cust_006809,162.37,19,groceries,US,0,407,848,2,12,116.35,1,0,65.19,2.491,0,0
tx_train_00017923,cust_009347,57.11,17,fuel,US,0,414,1416,0,6,133.5,1,0,22.37,2.553,0,0
tx_train_00017924,cust_010293,43.06,1,online_retail,US,0,201,953,0,9,53.45,0,0,73.53,0.586,0,0
tx_train_00017925,cust_001156,27.94,20,utilities,US,0,311,2261,0,6,48.13,1,0,192.57,0.145,0,0
tx_train_00017926,cust_003211,29.75,8,groceries,DE,1,363,1896,3,8,25.35,1,0,39.56,0.752,0,0
tx_train_00017927,cust_004778,26.66,20,groceries,US,0,183,444,0,6,9.87,1,1,33.96,0.785,0,0
tx_train_00017928,cust_009006,96.24,18,fuel,US,0,496,1623,0,4,122.32,0,0,21.22,4.536,0,0
tx_train_00017929,cust_011407,53.07,11,travel,CA,1,356,766,2,7,89.39,1,2,34.43,1.541,0,0
tx_train_00017930,cust_009530,102.66,16,restaurants,US,0,393,788,2,6,101.5,1,0,29.84,3.44,0,0
tx_train_00017931,cust_001849,108.62,10,fuel,US,0,157,159,1,7,15.44,1,0,25.42,4.273,0,0
tx_train_00017932,cust_007667,23.11,18,fuel,US,0,628,1139,2,10,57.06,1,0,60.64,0.381,0,0
tx_train_00017933,cust_003983,22.43,3,utilities,GB,1,400,1619,0,8,19.93,0,0,56.51,0.397,0,0
tx_train_00017934,cust_006350,53.06,14,luxury,US,0,344,2284,2,9,39.56,1,0,110.62,0.48,0,0
tx_train_00017935,cust_001591,30.72,0,fuel,US,0,795,1711,2,10,45.96,1,0,37.74,0.814,0,0
tx_train_00017936,cust_007762,27.65,17,groceries,US,0,373,411,1,6,64.96,0,0,71.48,0.387,0,0
tx_train_00017937,cust_010651,363.47,22,online_retail,US,0,147,1105,2,7,18.45,0,0,35.99,10.1,0,0
tx_train_00017938,cust_002455,14.39,18,groceries,US,0,245,713,2,5,59.52,1,0,34.75,0.414,0,0
tx_train_00017939,cust_009674,504.25,17,travel,CA,1,643,1354,0,6,13.17,0,0,111.79,4.511,0,0
tx_train_00017940,cust_010584,89.02,19,electronics,US,0,376,1333,1,6,58.57,1,1,43.61,2.041,0,0
tx_train_00017941,cust_006320,178.79,13,groceries,US,0,153,431,1,10,107.91,1,1,39.17,4.565,0,0
tx_train_00017942,cust_003747,158.91,14,travel,US,0,42,762,2,6,10.65,1,1,39.35,4.038,0,0
tx_train_00017943,cust_001747,123.59,14,groceries,GB,1,414,2162,0,4,96.68,0,0,44.96,2.749,0,0
tx_train_00017944,cust_007357,351.37,11,restaurants,US,0,275,811,2,10,46.91,0,0,28.26,12.435,0,0
tx_train_00017945,cust_006492,22.59,0,electronics,US,0,392,1761,3,12,103.9,1,0,36.78,0.614,0,0
tx_train_00017946,cust_006294,57.03,1,online_retail,US,0,237,3077,2,7,19.8,0,0,59.21,0.963,0,0
tx_train_00017947,cust_006429,28.42,10,restaurants,US,0,622,2698,1,10,62.31,1,0,19.61,1.45,1,0
tx_train_00017948,cust_011473,12.23,6,groceries,US,0,368,708,1,6,16.05,1,0,40.21,0.304,0,0
tx_train_00017949,cust_009828,34.42,22,luxury,US,0,256,916,3,8,28.67,1,0,52.05,0.661,0,0
tx_train_00017950,cust_005035,433.78,23,online_retail,US,0,593,1304,1,6,91.46,0,0,21.83,19.871,0,0
tx_train_00017951,cust_005582,56.07,11,groceries,US,0,98,328,4,12,26.37,0,1,72.07,0.778,0,0
tx_train_00017952,cust_005926,484.69,16,travel,US,0,233,2376,0,8,30.51,1,1,47.56,10.192,0,0
tx_train_00017953,cust_008688,536.91,13,online_retail,CA,1,326,1541,1,5,29.82,0,0,35.01,15.336,0,1
tx_train_00017954,cust_003281,1332.92,5,groceries,US,0,72,1542,0,7,47.69,0,0,59.2,22.514,0,0
tx_train_00017955,cust_002137,448.31,9,online_retail,US,0,225,1118,0,8,205.32,1,0,112.76,3.976,0,0
tx_train_00017956,cust_000175,704.95,9,groceries,GB,1,221,1506,0,8,8.44,0,0,23.4,30.131,0,1
tx_train_00017957,cust_010956,92.31,2,electronics,US,0,327,1698,2,10,113.78,0,0,26.93,3.428,0,0
tx_train_00017958,cust_010109,83.79,0,restaurants,US,0,394,458,1,5,12.18,1,1,86.58,0.968,0,0
tx_train_00017959,cust_011798,89.55,7,groceries,US,0,154,629,1,10,10.36,0,0,33.78,2.651,0,0
tx_train_00017960,cust_000959,66.69,21,luxury,JP,1,180,1372,0,8,50.67,1,0,108.7,0.614,0,0
tx_train_00017961,cust_004807,77.45,2,restaurants,US,0,207,810,0,9,38.25,0,1,144.58,0.536,0,0
tx_train_00017962,cust_000189,141.48,12,online_retail,CA,1,125,2103,1,7,106.98,1,2,98.86,1.431,0,0
tx_train_00017963,cust_001610,41.85,13,groceries,US,0,127,1059,0,4,53.14,1,1,26.69,1.568,0,0
tx_train_00017964,cust_004556,16.82,15,groceries,US,0,380,2333,3,7,37.14,1,0,37.76,0.445,0,0
tx_train_00017965,cust_004401,95.93,23,travel,US,0,443,1272,1,5,89.13,0,1,31.2,3.075,0,0
tx_train_00017966,cust_004820,33.35,9,restaurants,US,0,183,1094,0,3,62.28,1,0,108.26,0.308,0,0
tx_train_00017967,cust_001539,36.99,8,fuel,FR,1,575,3966,1,7,38.49,1,0,224.69,0.165,0,0
tx_train_00017968,cust_003635,57.81,12,groceries,US,0,227,744,5,12,114.26,1,1,35.44,1.631,1,0
tx_train_00017969,cust_006569,45.96,20,groceries,US,0,136,1471,2,10,61.73,1,1,38.2,1.203,1,0
tx_train_00017970,cust_010710,202.36,14,travel,US,0,413,1159,1,7,69.58,0,0,47.03,4.303,0,0
tx_train_00017971,cust_010358,56.44,1,groceries,US,0,771,1856,2,5,79.69,1,0,31.46,1.794,0,0
tx_train_00017972,cust_004945,212.82,10,groceries,US,0,212,755,3,8,19.66,0,0,293.1,0.726,0,0
tx_train_00017973,cust_007221,81.94,12,electronics,FR,1,136,338,2,10,13.38,1,0,20.78,3.943,0,0
tx_train_00017974,cust_005585,61.04,21,restaurants,US,0,493,1162,2,5,187.47,0,0,69.81,0.874,1,0
tx_train_00017975,cust_000101,78.12,15,luxury,US,0,313,1711,2,14,39.73,0,1,16.74,4.665,0,1
tx_train_00017976,cust_011854,18.33,16,groceries,CA,1,497,501,1,6,119.05,0,0,35.54,0.516,0,0
tx_train_00017977,cust_001849,93.51,7,travel,US,0,75,1579,1,9,177.68,1,0,19.38,4.825,0,0
tx_train_00017978,cust_003991,155.9,17,restaurants,US,0,215,945,0,4,92.71,1,0,73.25,2.128,0,0
tx_train_00017979,cust_002106,179.62,2,online_retail,BR,1,300,951,0,7,99.46,1,0,75.33,2.384,0,0
tx_train_00017980,cust_004832,17.25,4,groceries,BR,1,349,1254,1,8,54.63,0,0,84.82,0.203,1,0
tx_train_00017981,cust_004870,14.6,5,online_retail,CA,1,662,582,0,6,31.55,1,1,21.42,0.682,0,0
tx_train_00017982,cust_010868,38.99,11,travel,US,0,108,1249,5,9,57.28,0,0,20.6,1.893,0,0
tx_train_00017983,cust_011541,266.31,1,restaurants,US,0,330,1505,0,10,68.83,1,1,67.79,3.928,0,0
tx_train_00017984,cust_002733,83.18,12,fuel,CA,1,401,356,2,9,56.7,1,0,66.12,1.258,0,0
tx_train_00017985,cust_001393,30.73,21,restaurants,US,0,447,663,2,11,12.91,0,0,38.68,0.794,0,0
tx_train_00017986,cust_004252,15.6,9,restaurants,US,0,219,1054,2,13,25.16,0,0,17.4,0.897,0,0
tx_train_00017987,cust_000547,33.65,0,fuel,US,0,383,1247,1,6,22.53,0,0,52.15,0.645,0,0
tx_train_00017988,cust_009514,31.45,6,utilities,US,0,213,2131,2,7,70.76,1,0,73.79,0.426,0,0
tx_train_00017989,cust_000100,169.97,1,online_retail,US,0,156,1433,5,9,78.98,1,0,128.47,1.323,0,0
tx_train_00017990,cust_010085,183.56,15,electronics,US,0,172,805,2,10,21.63,0,0,30.08,6.102,0,0
tx_train_00017991,cust_002965,23.34,19,groceries,US,0,282,1997,3,7,113.08,1,0,46.61,0.501,0,0
tx_train_00017992,cust_003008,141.62,6,groceries,CA,1,363,1035,1,7,56.79,0,1,20.06,7.061,0,0
tx_train_00017993,cust_003025,127.84,7,electronics,CA,1,541,1204,1,8,19.43,1,0,49.4,2.588,0,0
tx_train_00017994,cust_008547,20.5,7,restaurants,US,0,448,2312,1,5,15.92,0,0,46.25,0.443,0,0
tx_train_00017995,cust_006767,61.32,8,groceries,BR,1,342,1929,0,9,83.94,0,0,23.97,2.559,0,0
tx_train_00017996,cust_011682,93.77,16,fuel,MX,1,486,1007,0,3,167.75,1,0,26.9,3.486,0,0
tx_train_00017997,cust_006997,78.51,7,restaurants,CA,1,207,1124,3,6,33.73,1,1,54.92,1.43,0,0
tx_train_00017998,cust_006654,12.05,9,groceries,US,0,253,497,1,8,100.02,0,0,28.58,0.422,0,0
tx_train_00017999,cust_008297,76.03,21,electronics,CA,1,741,1533,3,12,52.58,0,0,46.16,1.647,0,0
tx_train_00018000,cust_010050,126.0,18,groceries,US,0,376,579,1,8,5.77,1,0,25.24,4.992,0,0
tx_train_00018001,cust_005076,323.63,22,groceries,US,0,140,1145,1,9,31.28,1,0,140.07,2.311,0,0
tx_train_00018002,cust_006099,34.17,8,travel,CA,1,91,608,1,7,78.45,0,0,20.03,1.706,0,0
tx_train_00018003,cust_008052,38.65,22,electronics,CA,1,377,758,0,7,120.13,0,1,28.72,1.346,0,0
tx_train_00018004,cust_002589,54.12,7,groceries,US,0,32,705,0,7,61.1,1,0,69.11,0.783,0,0
tx_train_00018005,cust_004796,89.23,7,electronics,US,0,113,923,0,8,92.04,1,0,97.22,0.918,0,0
tx_train_00018006,cust_010449,73.48,22,groceries,US,0,680,1290,2,7,13.94,0,0,37.34,1.968,0,0
tx_train_00018007,cust_002293,122.04,4,restaurants,GB,1,179,1902,3,9,31.68,1,1,23.55,5.182,0,1
tx_train_00018008,cust_004083,21.65,19,restaurants,US,0,461,577,3,17,11.05,0,0,32.76,0.661,0,0
tx_train_00018009,cust_000364,99.17,19,electronics,US,0,66,773,2,8,59.55,0,0,127.01,0.781,0,0
tx_train_00018010,cust_006358,31.75,22,groceries,US,0,262,1203,0,7,44.8,1,1,50.02,0.635,0,0
tx_train_00018011,cust_009423,57.78,20,groceries,US,0,241,647,3,10,44.37,0,0,77.16,0.749,0,0
tx_train_00018012,cust_006154,367.97,19,restaurants,US,0,170,703,3,14,24.2,0,1,32.21,11.423,1,1
tx_train_00018013,cust_002914,16.47,8,groceries,US,0,59,890,1,7,52.84,1,0,49.1,0.335,0,0
tx_train_00018014,cust_000919,50.43,13,travel,US,0,310,2006,0,9,5.46,1,0,59.72,0.844,0,0
tx_train_00018015,cust_006044,18.64,13,restaurants,US,0,570,1518,1,9,20.79,0,1,54.19,0.344,0,0
tx_train_00018016,cust_004175,77.72,7,travel,BR,1,552,918,1,5,14.45,1,0,115.3,0.674,0,0
tx_train_00018017,cust_007984,190.23,9,groceries,US,0,369,1331,1,8,15.61,0,0,142.87,1.331,0,0
tx_train_00018018,cust_010877,79.02,20,fuel,US,0,361,2051,3,9,73.01,0,0,28.43,2.779,0,0
tx_train_00018019,cust_003024,59.34,0,online_retail,CA,1,530,1010,4,5,117.08,1,1,32.33,1.836,0,0
tx_train_00018020,cust_005856,251.74,1,groceries,CA,1,345,1019,1,12,71.54,1,0,43.77,5.751,1,1
tx_train_00018021,cust_004758,92.81,9,travel,US,0,71,1784,3,9,25.94,1,0,53.44,1.737,0,0
tx_train_00018022,cust_010029,151.35,18,electronics,US,0,50,1905,0,4,63.37,1,0,109.22,1.386,0,0
tx_train_00018023,cust_003511,136.35,21,electronics,US,0,410,334,1,6,17.79,0,0,236.95,0.575,0,0
tx_train_00018024,cust_009996,3.76,16,restaurants,US,0,353,1108,1,10,30.85,1,0,89.19,0.05,0,0
tx_train_00018025,cust_007027,61.76,20,travel,MX,1,186,893,2,8,82.24,1,0,110.71,0.558,0,0
tx_train_00018026,cust_010032,22.69,3,electronics,US,0,465,1543,1,6,12.04,1,0,190.36,0.119,0,0
tx_train_00018027,cust_000188,29.1,2,groceries,MX,1,294,1681,2,8,21.24,1,1,20.76,1.402,0,0
tx_train_00018028,cust_002712,291.37,12,travel,GB,1,302,2347,0,11,33.91,1,0,67.29,4.33,1,1
tx_train_00018029,cust_001381,45.84,7,utilities,US,0,223,841,2,5,26.89,0,0,10.52,4.357,0,0
tx_train_00018030,cust_005929,442.56,21,online_retail,US,0,90,541,3,13,29.37,1,0,45.98,9.625,1,1
tx_train_00018031,cust_003224,16.32,1,groceries,GB,1,436,806,2,9,24.34,1,1,24.51,0.666,0,0
tx_train_00018032,cust_009323,22.56,8,restaurants,US,0,442,1276,1,10,25.69,0,0,135.08,0.167,0,0
tx_train_00018033,cust_000853,142.93,7,fuel,CA,1,324,1767,3,8,82.05,0,1,15.68,9.114,1,1
tx_train_00018034,cust_007100,47.4,14,restaurants,US,0,366,1352,1,13,43.38,1,0,80.28,0.59,0,0
tx_train_00018035,cust_008722,90.68,7,online_retail,US,0,298,1221,2,6,75.85,1,1,40.41,2.244,0,0
tx_train_00018036,cust_011819,59.6,22,groceries,US,0,184,2286,1,5,56.05,0,1,42.75,1.394,0,0
tx_train_00018037,cust_001773,57.83,1,fuel,CA,1,293,285,2,12,6.97,1,1,24.82,2.33,0,0
tx_train_00018038,cust_003471,49.19,1,groceries,US,0,211,725,1,12,50.58,1,2,26.38,1.865,0,0
tx_train_00018039,cust_003627,79.8,21,travel,GB,1,509,1628,0,12,140.93,0,1,50.81,1.571,0,1
tx_train_00018040,cust_005557,126.68,12,fuel,US,0,1073,993,2,9,44.27,1,0,32.82,3.86,0,0
tx_train_00018041,cust_002541,335.1,20,groceries,US,0,612,1215,2,8,57.81,1,0,43.29,7.74,1,0
tx_train_00018042,cust_010689,54.46,11,electronics,US,0,620,1057,2,11,58.31,0,0,60.22,0.904,0,0
tx_train_00018043,cust_008960,44.99,22,fuel,US,0,603,941,1,3,36.55,1,0,49.77,0.904,0,0
tx_train_00018044,cust_011005,39.55,11,electronics,US,0,455,1350,2,9,55.44,1,0,15.54,2.546,0,0
tx_train_00018045,cust_000682,289.97,17,restaurants,US,0,303,1356,2,7,162.89,0,0,135.94,2.133,0,0
tx_train_00018046,cust_005955,133.0,23,restaurants,US,0,469,1134,1,7,77.17,0,1,20.2,6.585,0,0
tx_train_00018047,cust_009902,9.98,18,fuel,US,0,314,1358,1,11,55.56,1,0,42.88,0.233,0,0
tx_train_00018048,cust_011719,9.55,6,fuel,GB,1,127,1582,1,7,39.03,1,1,58.95,0.162,0,0
tx_train_00018049,cust_001696,29.08,18,electronics,CA,1,54,343,0,7,15.87,1,0,14.37,2.024,0,0
tx_train_00018050,cust_007528,83.94,9,fuel,US,0,410,988,1,9,101.53,1,1,18.68,4.494,0,0
tx_train_00018051,cust_010135,64.49,16,electronics,US,0,281,1226,3,8,63.23,0,0,43.2,1.493,1,0
tx_train_00018052,cust_008068,111.58,15,online_retail,US,0,782,718,0,3,34.4,0,0,61.98,1.8,0,0
tx_train_00018053,cust_005550,55.96,4,groceries,US,0,331,382,4,8,79.28,0,0,14.25,3.927,0,0
tx_train_00018054,cust_004828,269.73,6,groceries,US,0,471,664,0,10,69.9,0,1,40.52,6.656,0,0
tx_train_00018055,cust_007309,144.33,4,electronics,US,0,428,2340,1,7,42.15,0,1,65.7,2.197,0,0
tx_train_00018056,cust_003802,72.07,1,luxury,US,0,339,664,1,5,18.44,1,0,33.0,2.184,0,0
tx_train_00018057,cust_011318,209.63,12,fuel,US,0,498,1484,2,13,51.48,0,0,55.57,3.773,0,0
tx_train_00018058,cust_001584,12.82,4,fuel,FR,1,440,719,1,10,34.5,1,0,18.0,0.712,0,0
tx_train_00018059,cust_011523,61.25,16,electronics,US,0,187,750,1,10,11.44,1,1,54.69,1.12,1,0
tx_train_00018060,cust_006682,76.52,5,electronics,US,0,481,1776,2,12,34.64,0,0,27.43,2.79,0,0
tx_train_00018061,cust_011955,121.76,0,restaurants,CA,1,188,697,0,6,43.92,0,0,76.78,1.586,0,0
tx_train_00018062,cust_001980,12.0,3,restaurants,US,0,306,884,1,9,13.17,1,0,34.28,0.35,1,0
tx_train_00018063,cust_000459,51.4,13,fuel,US,0,206,988,2,9,53.96,1,0,125.19,0.411,0,0
tx_train_00018064,cust_004453,99.53,3,restaurants,US,0,282,1026,1,7,57.07,0,0,56.9,1.749,0,0
tx_train_00018065,cust_002259,107.46,21,luxury,CA,1,215,893,2,7,48.35,0,0,68.03,1.58,0,0
tx_train_00018066,cust_002670,218.36,17,groceries,US,0,304,1412,1,9,12.17,1,0,71.6,3.05,0,0
tx_train_00018067,cust_001306,142.81,3,electronics,US,0,45,1000,1,6,36.21,0,0,25.12,5.685,1,0
tx_train_00018068,cust_006959,62.75,20,restaurants,US,0,310,1974,0,7,25.23,1,0,77.14,0.813,0,0
tx_train_00018069,cust_003680,130.97,7,online_retail,CA,1,239,654,1,5,25.99,0,1,54.39,2.408,1,0
tx_train_00018070,cust_006270,54.52,21,online_retail,US,0,288,387,0,3,50.08,0,0,122.74,0.444,0,0
tx_train_00018071,cust_006548,77.23,23,restaurants,GB,1,157,1154,2,10,25.28,1,0,50.15,1.54,0,0
tx_train_00018072,cust_009670,147.64,6,fuel,US,0,208,584,2,7,115.73,1,0,134.98,1.094,1,0
tx_train_00018073,cust_007238,63.73,7,groceries,US,0,314,1123,1,7,57.8,1,0,43.25,1.473,0,0
tx_train_00018074,cust_000321,95.77,3,online_retail,BR,1,110,792,1,9,55.3,0,0,109.07,0.878,0,0
tx_train_00018075,cust_008542,174.39,0,restaurants,US,0,206,262,3,4,87.36,1,0,75.7,2.304,0,0
tx_train_00018076,cust_006564,135.93,12,electronics,US,0,264,718,1,14,8.78,1,0,35.34,3.846,0,0
tx_train_00018077,cust_005454,228.94,16,fuel,US,0,320,1515,1,5,31.37,1,0,23.66,9.677,0,0
tx_train_00018078,cust_005650,684.34,13,electronics,US,0,340,2900,3,8,44.71,1,0,100.83,6.787,0,0
tx_train_00018079,cust_009373,134.68,23,online_retail,US,0,181,1644,2,7,25.34,1,0,27.15,4.96,0,0
tx_train_00018080,cust_010235,42.04,2,fuel,CA,1,753,2088,3,11,56.38,1,1,59.01,0.712,0,0
tx_train_00018081,cust_010526,111.25,5,online_retail,US,0,610,1148,0,2,29.61,1,0,35.48,3.136,0,0
tx_train_00018082,cust_002745,106.57,21,restaurants,US,0,318,287,1,8,85.18,1,0,28.54,3.735,0,0
tx_train_00018083,cust_004106,123.16,5,fuel,US,0,308,1050,0,6,83.94,1,1,12.83,9.6,0,0
tx_train_00018084,cust_009692,297.38,8,online_retail,CA,1,140,1384,0,7,55.11,1,0,34.14,8.711,0,0
tx_train_00018085,cust_003389,12.38,10,groceries,US,0,166,652,2,9,139.91,0,0,71.74,0.173,0,0
tx_train_00018086,cust_008193,303.03,5,groceries,CA,1,486,1254,4,10,25.25,0,0,42.41,7.145,0,0
tx_train_00018087,cust_007613,424.29,12,restaurants,US,0,298,1282,0,5,73.93,1,0,21.03,20.171,0,0
tx_train_00018088,cust_008767,117.69,19,online_retail,US,0,181,736,1,8,75.52,1,0,27.03,4.355,0,0
tx_train_00018089,cust_003692,120.56,19,groceries,US,0,102,1347,1,6,34.63,1,0,24.35,4.951,0,0
tx_train_00018090,cust_011753,52.37,11,electronics,US,0,221,566,3,11,43.79,1,2,29.73,1.762,0,0
tx_train_00018091,cust_000776,67.11,23,travel,DE,1,161,619,3,6,54.39,0,0,72.66,0.924,0,0
tx_train_00018092,cust_008751,134.02,7,online_retail,US,0,234,2845,0,5,1.88,1,0,20.01,6.699,0,0
tx_train_00018093,cust_009087,125.66,19,online_retail,US,0,272,1839,0,6,14.12,1,0,16.93,7.421,0,0
tx_train_00018094,cust_010473,137.1,21,utilities,US,0,366,1623,0,8,52.25,1,0,69.93,1.961,0,0
tx_train_00018095,cust_006053,124.79,6,luxury,CA,1,551,1425,1,5,16.27,0,0,31.85,3.918,0,0
tx_train_00018096,cust_009914,163.76,1,travel,US,0,242,1497,0,7,65.35,0,0,62.7,2.612,0,0
tx_train_00018097,cust_008586,146.44,18,groceries,CA,1,228,1449,5,17,33.71,1,0,41.75,3.508,0,0
